"AÑO","SEMESTRE","SEXO BIOLOGICO","PROGRAMA","PAIS NACIMIENTO","DEPARTAMENTO NACIMIENTO","MUNICIPIO NACIMIENTO","NUMERO MATERIAS INSCRITAS","NUMERO MATERIAS APROBADAS","NIVEL_ACADEMICO","ESTRATO"
"2024","2","F","Diplomado Instrumentos básicos de las políticas públicas para el control social-  contraloria","Sin información","ANTIOQUIA","COPACABANA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Instrumentos básicos de las políticas públicas para el control social-  contraloria","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Instrumentos básicos de las políticas públicas para el control social-  contraloria","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","OTRO","Diplomado Instrumentos básicos de las políticas públicas para el control social-  contraloria","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada  para especialización - Opción Grado 2024-2","Sin información","CESAR","VALLEDUPAR","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada  para especialización - Opción Grado 2024-2","Sin información","ANTIOQUIA","SABANETA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","OTRO","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","QUINDIO","ARMENIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","MAGDALENA","SITIONUEVO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","GUADALUPE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","VEGACHI","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","MAGDALENA","PLATO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","NORTE DE SANTANDER","OCAÑA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","CAUCASIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","LA ESTRELLA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","RIONEGRO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","BELLO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","CAUCASIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","RIONEGRO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Introducción a Ciencia de Datos con Programación Aplicada - Opción Grado 2024-2","Sin información","ANTIOQUIA","CAUCASIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado introducción a la  inteligencia artificial 2024-2","Sin información","BOYACA","TIBASOSA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado introducción a la  inteligencia artificial 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","LA RIOJA","LOGROÑO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","LA RIOJA","LOGROÑO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","SAN LUIS","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","ITUANGO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","BOGOTA D.C","BOGOTÁ D.C.","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","GUAJIRA","SAN JUAN DEL CESAR","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","CARACOLI","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","BELLO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","PUERTO BERRIO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","ITUANGO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","GUARNE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","ITUANGO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","ITUANGO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción grado 2024","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","VALDIVIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","SEGOVIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","SAN VICENTE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","PUERTO BERRIO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","ITUANGO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","BELLO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","EL RETIRO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","LA CEJA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","MAGDALENA","PIVIJAY","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","SOPETRAN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","CISNEROS","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","BELLO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","CAUCASIA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","CACERES","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","MAGDALENA","NUEVA GRANADA (MAGDALENA)","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","LA CEJA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Prevención y Atención de Emergencias en la Industria Opción Grado 2024-2","Sin información","ANTIOQUIA","GUARNE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","HUILA","NEIVA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","EL RETIRO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","LA UNION","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","MAGDALENA","SANTA MARTA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","CALDAS","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","CISNEROS","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","SANTANDER","FLORIDABLANCA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","BELLO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","ANTIOQUIA","ITAGUI","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Programación Web - Opción Grado 2024-2-2","Sin información","MAGDALENA","SANTA MARTA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","OTRO","Diplomado Responsabilidad Social Empresarial - Guarne","Sin información","ANTIOQUIA","GUARNE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","OTRO","Diplomado Responsabilidad Social Empresarial - Guarne","Sin información","ANTIOQUIA","GUARNE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","OTRO","Diplomado Responsabilidad Social Empresarial - Guarne","Sin información","ANTIOQUIA","RIONEGRO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","F","Diplomado Responsabilidad Social Empresarial - Guarne","Sin información","ANTIOQUIA","GUARNE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","ENVIGADO","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","ANZA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","SAN ROQUE","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","ITAGUI","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","DON MATIAS","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","COPACABANA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","GIRARDOTA","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","MEDELLIN","N/A","N/A","Curso de Extensión","N/A"
"2024","2","M","Diplomado Responsabilidad Social Empresarial Opción Grado 2024","Sin información","ANTIOQUIA","YARUMAL","N/A","N/A","Curso de Extensión","N/A"
